node_station,client_count,x_station,y_station,station_count
837645733,770,-76.17513000000001,36.815290000000005,2
837646519,22,-76.17359,36.73803,1
837647425,213,-76.16608000000001,36.716159999999995,1
837684843,115,-76.23725,36.73427,1
837685037,56,-76.02016,36.71758,1
837685386,50,-75.98389,36.67672,2
837685393,231,-75.97931,36.69593,4
837685886,64,-76.09764,36.73317,1
837686277,85,-76.22693000000001,36.669129999999996,1
837716164,134,-75.54733,37.93334,1
837716173,165,-75.86251999999999,37.46905,1
837762717,492,-78.87952,38.45112,1
837767719,54,-78.8796,37.74937,1
837785910,543,-76.1803,36.897870000000005,1
837786273,464,-76.05767,36.76536,1
837786274,356,-76.05171,36.75731,1
837786837,17,-76.10292,36.74429,1
837788687,50,-76.10823,36.75277,1
837790481,244,-76.16278,36.84836,1
838124210,273,-78.90207,38.45603,1
838134307,19,-75.99284,36.72387,1
838137290,242,-76.07229,36.74431,1
838167677,800,-76.24275,36.70533,1
838167858,850,-76.12361999999999,36.78441,1
838192825,298,-76.30503,36.62701,1
838196133,408,-77.06835,38.85344,1
838199633,21,-76.19986,36.56323,1
838200543,83,-76.09551,36.77825,1
838200544,787,-76.10446999999999,36.784209999999995,1
838200788,10,-76.06697,36.81904,3
838202367,360,-76.09914,36.79981,1
838212686,362,-77.19318,38.91876,1
838265248,916,-77.06362,38.86623,1
838343366,66,-77.03955,38.79292,1
838367354,566,-76.20414,36.7678,1
838371176,486,-77.16762,38.89464,1
838583546,712,-76.27183000000001,36.96282,1
838602594,181,-80.82143,37.37701,1
838602595,76,-80.85126,37.374359999999996,1
838602600,234,-80.80833,37.33692,1
838706427,7,-77.11628,38.88281,1
838707263,14,-77.07243000000001,38.89626,1
838707265,371,-77.07085,38.89656,1
838714643,400,-76.45707,37.137679999999996,1
838784285,246,-76.32421,36.71382,2
838785688,74,-77.67428000000001,37.4037,1
838788103,143,-76.02096999999999,36.84403,1
838800807,579,-76.99713,37.49165,1
838812925,50,-77.448,37.70297,1
838853925,7,-77.04019,37.49801,1
838855709,54,-76.90311,36.91315,1
838862201,212,-76.42774,36.79566,1
838862204,40,-76.37704000000001,36.77697,2
838864837,105,-78.2224,37.188629999999996,1
838947279,311,-78.01177,37.078309999999995,1
838971604,13,-78.82599,37.36943,1
838985090,92,-78.14539,37.18869,1
839124315,180,-77.72535,36.99131,1
839124545,4,-82.10549,37.266529999999996,1
839272281,68,-76.52489,37.40005,2
839278386,1887,-77.1059,38.85476,1
839279388,82,-77.37573,37.214420000000004,1
839848396,10,-75.99779000000001,36.81608,1
839853852,90,-76.0208,36.84,1
839890973,564,-76.19259,36.76887,1
839964501,479,-77.34201,38.60273,4
840504361,521,-76.1883,36.80125,1
841284977,454,-76.72033,37.24908,4
841380262,365,-76.74343,37.25889,1
841614705,450,-76.77504,37.313109999999995,1
841626059,170,-76.75336999999999,37.39581,1
842042353,34,-80.67981,37.33088,1
842063021,26,-78.13441,39.21891,4
842881984,619,-77.14416999999999,37.75851,1
843720652,24,-79.37657,36.95377,1
843748156,1369,-76.41872,36.851009999999995,2
844034226,907,-77.50231,37.51855,1
844088053,145,-79.04624,38.13204,1
844284448,101,-78.13256,39.21971,2
844608879,319,-77.49273000000001,39.01162,1
844630337,33,-76.80512,37.380790000000005,1
844637616,43,-79.12597,36.67484,1
844680210,460,-79.8818,37.31447,6
844866067,40,-77.42996,38.9898,1
844929494,748,-77.37239,38.619690000000006,1
845748086,14,-76.48442,36.86379,2
845855439,1208,-76.46158,36.84718,1
845855442,234,-76.46435,36.82993,1
845855447,71,-76.49634,36.82395,1
845855448,29,-76.50224,36.82114,1
846690853,97,-76.58633,36.75813,1
846721733,179,-76.54711,36.741690000000006,1
846755974,27,-76.6131,36.68212,1
846759985,170,-76.61296999999999,36.679109999999994,1
847107422,75,-76.66122,36.667629999999996,1
847217624,36,-77.70796,37.371959999999994,1
847341757,53,-76.86683000000001,36.636790000000005,1
848140176,59,-82.03084,37.22162,1
848140230,635,-77.06697,38.83559,1
848140299,228,-82.1949,37.35406,1
848140423,836,-77.21387,38.91227,1
848140462,71,-80.29896,36.72108,1
848140475,6,-78.11149,36.7147,1
848140484,91,-78.56195,37.30431,1
848140621,67,-77.78043000000001,37.39525,1
848140680,67,-77.74526999999999,38.59758,1
848140817,1023,-77.40575,38.9338,1
848140873,299,-77.53392,39.22099,1
848140905,359,-77.16301999999999,38.90632,1
848215650,619,-77.45307,37.37935,1
848236922,73,-76.83535,36.64045,1
848238653,498,-77.48391,37.41687,1
848239735,312,-77.47306999999999,37.43768,1
848263784,66,-77.49634,37.42634,2
848265425,277,-77.49011,37.43529,1
848288685,692,-76.44863000000001,36.86273,1
848383289,124,-77.3807,37.349920000000004,1
848384481,531,-77.51841,37.46267,2
848408704,81,-76.76433,36.66485,1
848437686,187,-77.79191,37.4083,1
848440910,533,-79.21441999999999,37.40952,1
848495468,163,-77.71970999999999,37.34142,1
848561007,345,-77.46623000000001,37.569790000000005,1
848568606,865,-77.6675,37.3981,1
848589271,94,-77.49599,37.264379999999996,1
848589272,37,-77.48649,37.26227,1
848593128,94,-77.50431999999999,37.30253,1
848594586,139,-77.43692,37.32717,1
848594590,610,-77.38377,37.33466,1
848607764,434,-77.60894,37.44178,1
848687107,200,-79.0226,36.80563,1
848746545,1,-79.28067,36.938179999999996,1
848770082,131,-79.48935,36.8859,1
848772891,131,-78.54426,38.05092,1
848777584,239,-77.50744,38.503859999999996,1
848781248,35,-76.68027,37.89929,1
848783018,775,-76.58775,37.387679999999996,2
848806585,112,-76.32745,37.87952,1
848808936,202,-76.88841,37.83171,1
848816023,173,-76.8913,36.8133,1
848889904,110,-80.05889,36.75744,1
848893938,557,-77.59659,37.52962,1
848900736,40,-77.86556,38.15809,1
848919348,115,-77.6197,37.50434,1
848951263,604,-77.62120999999999,37.4736,1
849078173,744,-77.43848,37.35934,1
849143123,17,-77.5664,37.406859999999995,2
849148764,262,-77.46956999999999,37.34689,1
849149051,501,-77.4461,37.337309999999995,1
849224507,271,-77.6452,37.44299,2
849224509,166,-77.64301999999999,37.43957,1
849252369,466,-77.3292,37.33701,1
849253840,699,-77.6149,37.513659999999994,1
849372292,2,-77.62589,37.42674,1
850595814,142,-78.14796,39.06436,1
850597037,445,-79.21784,37.39817,2
850597419,335,-79.83923,37.28303,1
850598387,793,-79.23147,37.34902,5
850598394,475,-79.22222,37.3551,1
850599142,267,-78.1113,39.236090000000004,1
850599144,134,-78.11083,39.236509999999996,1
850600598,66,-79.62162,37.18007,2
850683631,232,-81.09179,37.245909999999995,1
850685830,49,-81.97100999999999,37.43845,1
850692146,49,-82.29444000000001,37.30669,1
850695462,50,-78.71385,37.530559999999994,1
850726837,190,-82.18599,37.30299,1
850727151,114,-78.31424,37.69839,1
850734461,221,-82.13373,37.219190000000005,1
850736064,48,-82.0996,37.22761,1
850744434,75,-78.32859,37.68569,1
850744466,290,-82.02497,37.156009999999995,1
850749723,33,-78.48801999999999,37.77912,1
850750606,25,-79.80034,38.03213,1
850755158,97,-79.85547,37.96652,1
850760291,68,-82.05991,37.29511,1
850760338,412,-82.09595999999999,37.08859,1
850760680,202,-82.04507,37.29885,1
850761379,88,-82.00634000000001,37.311679999999996,1
850762049,90,-82.12644,37.30465,1
850763708,154,-82.16788000000001,37.345420000000004,1
850763753,326,-82.11359,37.35652,1
850770479,52,-82.66949,37.02811,1
850774560,140,-82.23314,37.28553,1
850774846,15,-82.59469,36.97416,1
850774919,285,-81.90059000000001,37.16799,1
850775011,100,-78.4656,37.45916,1
850778554,37,-82.59948,37.0731,1
850779043,23,-82.60068000000001,37.06705,1
850779765,218,-82.00666,37.396809999999995,2
850779781,52,-82.5999,37.09322,1
850782269,19,-82.10191999999999,37.23948,1
850783387,109,-82.09189,37.23715,2
850783398,24,-82.10833000000001,37.27352,2
850788509,87,-78.47516999999999,37.54237,2
850788911,236,-82.53281,36.93117,1
850803697,113,-82.46282,36.9388,1
850806562,286,-77.51621999999999,38.355470000000004,1
850816528,120,-80.66311,36.78949,1
850816953,117,-80.68751,36.84535,1
850818614,170,-80.74282,36.75586,3
850818751,1419,-76.48798000000001,37.11391,6
850819100,1600,-76.4039,37.04913,2
850819388,139,-80.74433,36.77713,1
850833552,167,-78.15023000000001,39.03859,2
850842665,106,-78.48761,37.04296,1
850852516,124,-82.44668,37.158159999999995,2
850865951,183,-82.34125999999999,37.17431,1
850870577,100,-82.40075999999999,37.1238,1
850872504,379,-82.39582,37.205709999999996,1
850880345,213,-82.29144000000001,37.01427,1
850880409,89,-77.18033,38.78192,2
850889236,141,-82.524,37.13543,1
851110863,25,-79.43531,38.44037,1
851115135,65,-79.65049,38.31658,1
851115404,1098,-78.31649,37.92471,1
851115811,34,-79.56737,38.25628,1
851117602,667,-77.20796,38.80038,1
851122137,40,-78.22327,37.96651,1
851124045,128,-78.23785,37.96887,1
851129839,71,-79.59496999999999,38.467259999999996,1
851130144,34,-79.67432,38.36415,1
851133094,608,-78.31399,37.92352,1
851139167,218,-82.37675,37.107079999999996,1
851142902,221,-79.92105,37.20479,1
851147845,210,-76.88141999999999,37.67393,1
851152258,73,-78.90258,36.71717,1
851183329,98,-77.03917,37.80787,1
851200334,39,-77.79781,37.87122,1
851203532,274,-78.01615,37.99942,1
851291967,284,-77.82717,38.08436,2
851305205,350,-77.06483,37.542229999999996,1
851307943,3,-78.27866999999999,37.86336,1
851327063,132,-79.13175,37.8526,1
851332903,12,-77.97154,38.01624,2
851353590,257,-77.94541,38.31009,1
851409962,262,-83.09936,36.683009999999996,1
851416657,117,-77.24758,37.51488,1
851425560,53,-80.57361999999999,36.658879999999996,1
851428187,73,-80.32113000000001,36.83732,2
851429461,250,-77.91329,38.2703,1
851441616,125,-78.85765,38.02831,2
851443002,31,-77.63885,37.66653,1
851447744,218,-83.43559,36.63513,1
851467690,97,-82.60598,36.95855,2
851473374,31,-77.28725,38.65299,1
851474410,33,-77.33223000000001,38.86458,1
851474833,75,-78.33348000000001,37.18025,1
851475939,145,-83.05528000000001,36.74392,1
851477080,440,-77.21275,38.80418,4
851477835,349,-82.93669,36.77883,1
851480656,479,-82.85575,36.78884,1
851482139,218,-78.57401999999999,37.26197,1
851484377,108,-80.38293,36.73604,1
851494959,2,-77.20676999999999,38.92588,1
851494961,363,-77.19909,38.926429999999996,1
851495711,84,-77.19374,38.89676,1
851496786,272,-76.20640999999999,36.84471,1
851496859,89,-82.16920999999999,36.62705,1
851497809,83,-78.40309,37.30338,1
851501599,1037,-77.21552,38.90225,1
851501603,38,-77.2178,38.91664,1
851502062,108,-76.40581999999999,36.99885,1
851554846,442,-78.24513,37.99087,1
851555410,71,-77.86157,37.75925,1
851555537,895,-77.3651,38.858909999999995,2
851559408,329,-80.76337,37.05798,1
851559929,202,-77.66496,37.64111,1
851560755,84,-80.68614000000001,37.00881,1
851600601,53,-80.47901,36.61647,1
851601137,61,-78.55839,37.20746,1
851617573,180,-80.74455,37.08768,1
851617936,133,-78.51364000000001,37.17007,1
851623780,396,-77.63798,37.50254,2
851625889,35,-79.06713,38.10262,1
851776265,192,-76.62321,37.89162,1
851785810,320,-76.30105,37.03585,1
851802280,241,-80.65063,37.08545,2
851803282,37,-78.2385,37.1816,1
851803393,114,-79.59475,37.61013,1
851803472,63,-80.69927,37.08747,1
851813504,77,-79.54328000000001,37.63193,1
851864112,591,-76.42433,37.04179,1
851867606,75,-79.35391,37.77854,1
851872352,99,-79.54093,37.86703,1
851876340,71,-82.15326999999999,37.00936,1
851877108,146,-82.26987,36.88663,1
851878885,76,-79.58275,37.92772,1
851882175,148,-82.00086,37.099959999999996,1
851885670,187,-82.37016,36.682629999999996,1
851889622,156,-82.59689,36.773509999999995,1
851896984,393,-81.85323000000001,36.98516,1
851901020,99,-82.53277,36.882509999999996,1
851931636,741,-76.32949,37.0556,1
851944797,196,-82.57481,36.63879,1
851946560,243,-82.56803000000001,36.614540000000005,1
851954071,94,-82.56936999999999,36.60658,2
851955769,131,-82.69284,36.72948,1
851957704,207,-82.54408000000001,36.65269,1
851960806,372,-76.29991,36.86043,1
852091679,50,-82.51889,36.635,2
852097008,231,-79.86404,37.26679,1
852098524,598,-76.38,37.05468,1
852106923,169,-77.28395,37.514070000000004,1
852109636,514,-76.38450999999999,37.068870000000004,2
852112392,166,-82.77904000000001,36.71812,1
852127251,794,-81.85857,37.0867,1
852171862,55,-81.24280999999999,37.24593,1
852174013,40,-81.29292,37.2801,1
852174015,108,-81.29284,37.26484,1
852177253,153,-81.52396999999999,37.20272,1
852181649,166,-76.72985,38.0004,1
852190235,13,-80.87099,36.84766,1
852206318,78,-76.77561999999999,38.07098,1
852377081,114,-79.76151,37.82784,1
852379558,183,-81.32221,37.168279999999996,1
852553698,254,-81.59269,37.13821,1
852590345,253,-81.23602,36.87428,1
852590599,24,-77.95963,37.35818,1
852606785,9,-76.24301,36.77961,3
852629061,50,-77.20662,38.92729,2
853282973,132,-76.42451,37.088879999999996,1
853287766,83,-79.11704,37.62697,1
853889544,13,-76.40513,37.06037,1
853892125,632,-77.68858,37.51631,1
854119755,4,-79.89938000000001,37.39202,1
854273961,415,-78.82579,38.40678,1
855109981,249,-80.41375,37.34183,1
855110701,47,-80.21181999999999,37.50691,1
855112332,39,-78.11739,37.66043,1
855245788,100,-80.30905,36.92549,1
857648895,90,-77.53784,37.58128,3
857649554,50,-77.54106,37.58055,1
858489488,50,-77.54159,37.57063,1
858564405,50,-80.53757,37.35541,2
858759798,112,-80.97901,36.63093,3
858834436,151,-80.07519,36.750840000000004,2
858835724,144,-79.82670999999999,36.55927,2
858844456,145,-79.95711999999999,36.71542,1
858845922,142,-79.81963,36.64439,1
861066678,107,-79.87592,36.76889,1
862255293,147,-76.51373000000001,37.32012,1
862271276,63,-77.1801,38.26616,1
862712454,37,-77.16311,37.70169,1
863204525,51,-77.23434,38.27471,1
863219659,338,-77.42741,37.21365,1
863235889,201,-78.21262,36.83704,1
863241042,76,-78.20876,37.05693,1
863241676,255,-77.39256,37.17416,2
863268757,99,-78.26554,36.96136,1
863272191,89,-77.20683000000001,38.27697,5
863296126,149,-78.6388,36.63479,1
863317196,22,-78.09997,36.74888,1
863317197,40,-78.10611,36.70772,1
863411850,76,-78.54926999999999,36.61723,1
863428608,174,-79.8704,36.68111,1
864685914,207,-81.41049,36.8696,1
864685920,72,-81.42326,36.86677,1
864806858,130,-81.46755,36.81488,1
864807639,130,-81.47216,36.77124,1
864809112,356,-81.66167,36.81333,1
864852117,129,-81.60035,36.77916,1
864855082,204,-76.60412,36.95981,1
865607199,16,-81.56306,36.96103,1
865634061,51,-81.51021,36.839259999999996,2
866058364,128,-81.52803,36.88459,1
868374539,49,-77.09371,37.03765,1
868431712,164,-76.83504,37.138,1
868467944,5,-77.61729,37.65895,1
868467946,1035,-77.62823,37.66217,1
868705015,33,-77.43135,39.02169,1
868747180,695,-77.38469,38.64585,1
868752601,1297,-76.2286,36.78718,1
868784129,37,-79.98888000000001,37.77247,1
868860768,290,-77.5914,38.20625,1
869391969,6,-77.43127,39.0279,3
869924551,200,-77.49328,37.17736,1
870779331,186,-79.91665,36.888490000000004,1
870831147,112,-79.90341,36.98084,1
872046318,59,-77.05741,37.20622,1
872046319,38,-77.05538,37.20495,1
872097254,127,-77.14766999999999,37.186370000000004,1
872665726,192,-77.52244,39.090740000000004,12
872665731,975,-77.51432,39.087309999999995,1
872990886,41,-79.72078,37.120020000000004,2
873096692,389,-79.69829,37.126909999999995,1
873096697,233,-79.69247,37.13663,1
873409757,977,-77.10032,38.85609,1
873648918,255,-77.31123000000001,38.97096,1
873652397,366,-79.74880999999999,37.027609999999996,1
873885154,65,-79.81442,37.10158,1
874377459,69,-76.0128,36.83615,1
874384692,198,-76.09095,36.62192,1
874394561,173,-76.12532,36.70939,1
874402293,832,-76.23759,36.84394,3
874435608,146,-76.28419,36.78022,1
874439253,115,-76.03655,36.72061,1
874454005,590,-76.3333,36.75953,1
874466885,874,-76.25875,36.95319,1
874469611,543,-76.38888,36.99821,1
874806479,63,-79.61875,37.18192,2
875036086,59,-78.04643,37.624629999999996,1
875061444,480,-77.51644,38.031240000000004,1
875149295,18,-80.54668000000001,37.11804,1
875250881,59,-77.44915999999999,38.88158,1
876287933,103,-78.40601,38.67433,3
876294277,64,-78.36392,38.65874,1
876344226,6,-78.47828,38.66722,1
876344401,22,-78.48625,38.661190000000005,1
876344403,11,-78.49056,38.66069,1
876349066,52,-78.41763,38.67223,1
876423291,144,-78.41859000000001,38.66277,1
877053452,1868,-77.07544,38.80673,1
877670595,79,-80.05781,36.880559999999996,1
877682116,55,-79.29678,37.36688,7
877684951,150,-78.88857,36.7007,1
877774415,429,-77.15594,38.88427,1
877950304,243,-75.45534,37.97632,1
878225012,8,-78.38916,38.0156,1
878272509,6,-79.89003000000001,36.6973,2
878272627,14,-79.88146,36.69699,1
878362745,126,-78.49945,38.563959999999994,1
878444059,665,-76.38127,36.81977,1
878445479,456,-77.79066,38.726040000000005,1
878445511,56,-77.82713000000001,38.86807,1
878460488,350,-76.35303,36.81954,1
878518367,182,-76.36535,36.79998,3
878524454,314,-76.37993,36.86801,1
878525382,351,-76.31130999999999,36.83682,2
878526560,341,-76.31269,36.83024,1
878548935,165,-76.39607,36.86469,1
878549621,345,-76.39265999999999,36.86175,1
878577557,313,-76.32602,36.83762,1
879011856,181,-76.35322,36.80276,1
879011871,435,-76.35123,36.7997,2
880238136,54,-78.57772,38.58931,1
880239793,74,-78.53260999999999,38.02315,1
880283753,1258,-77.10425,38.8331,1
880287758,305,-77.3716,37.21047,1
880291339,11,-77.04415999999999,38.87096,4
880293411,47,-77.44854000000001,37.673190000000005,1
880294019,2045,-77.09525,38.83286,1
880294295,281,-80.41453,37.151759999999996,1
880294298,210,-80.41809,37.15757,2
880294353,145,-76.5058,37.12028,1
880294354,259,-76.51446999999999,37.1215,2
880294699,147,-80.37572,37.13511,4
882232920,17,-79.91208,37.416779999999996,2
882238788,468,-82.48378000000001,36.94044,1
883429936,333,-75.48048,37.93222,1
883506810,78,-78.05743000000001,38.82646,1
883612612,127,-77.99689000000001,38.84984,1
883719939,80,-77.96089,38.74583,1
883851127,270,-77.80785,38.7685,1
883911047,361,-77.81668,38.62807,1
883917798,63,-77.68191999999999,38.77661,1
884021045,277,-77.7699,38.68962,1
884041550,89,-77.52355,37.23452,2
884060232,4,-79.30378,37.7394,1
884067315,533,-79.8697,37.295359999999995,1
884067321,67,-79.86442,37.30854,1
884069923,259,-77.53968,39.10808,1
884160170,73,-77.6665,38.6786,1
884179237,1,-77.52387,38.812020000000004,1
884207182,23,-77.53734,38.83882,1
884207184,23,-80.34253000000001,36.82217,1
884214834,92,-80.42256,36.7165,1
884234954,41,-78.4423,38.51684,1
884587052,14,-80.35065,36.81001,1
884587060,71,-80.2845,36.86608,1
884615067,4,-77.50118,38.824659999999994,1
884615071,69,-80.72914,36.63902,1
884615075,29,-79.689,37.47726,1
884615076,105,-80.74571999999999,36.62723,1
884615080,118,-79.80768,37.40587,1
884615939,8,-79.73494000000001,37.44105,1
884616256,8,-79.58072,37.468379999999996,2
884616259,184,-79.8467,37.3411,1
884616442,37,-79.75,37.43144,1
884616447,20,-79.69208,37.47448,1
884616449,65,-79.49188000000001,37.53859,1
884671566,20,-79.56354,37.481759999999994,1
884672762,40,-79.03243,37.89222,1
884672763,150,-78.95225,37.933609999999994,1
884672767,62,-78.92773000000001,37.9465,1
884673754,10,-79.31874,37.66218,1
884673757,6,-79.324,37.61562,1
884673759,15,-79.31921,37.60772,1
884673761,6,-79.07458000000001,37.91453,1
884673762,15,-79.33187,37.58115,1
884687732,13,-77.71124,38.59744,1
884704827,129,-77.56701,38.57245,1
884705698,209,-77.80105,38.55579,1
884757272,474,-77.80668,38.53694,1
884875859,14,-77.97251,38.44625,1
885014062,59,-77.7189,38.766220000000004,1
885931545,198,-76.58270999999999,36.88536,1
886017098,423,-76.58789,36.975429999999996,2
886081168,153,-76.64166999999999,36.942040000000006,1
886083592,82,-76.64283,36.98113,1
886092602,61,-76.66901,36.87135,1
886109532,120,-76.65517,36.992979999999996,1
886122224,35,-76.73102,36.94093,1
886130712,66,-76.74701,36.91303,1
886132455,79,-76.62999,36.98975,1
886132785,159,-77.09355,37.41585,1
886135756,139,-76.72545,37.01252,1
886137132,22,-77.07294,37.3467,1
886151695,30,-77.18593,37.330059999999996,1
886151704,104,-77.17984,37.33511,1
886163464,57,-77.1047,37.33177,2
886200963,51,-76.93382,37.291940000000004,1
886210289,158,-76.82129,36.709109999999995,1
886223242,68,-77.15399000000001,37.334509999999995,1
886456051,81,-76.60548,36.96247,2
886466059,185,-78.86539,38.45554,1
888480025,269,-76.22583,36.85634,1
888874952,218,-78.81479,37.34998,1
889492942,1161,-77.29772,38.66063,1
889499093,192,-76.91077,37.42243,2
889510794,72,-76.97409,37.51767,1
889514819,92,-77.03769,37.43705,1
889677371,57,-77.03273,37.47149,1
889734688,27,-77.0607,37.43993,1
889734694,36,-77.06877,37.44826,1
889828012,85,-77.09170999999999,37.49803,1
890500564,955,-77.45454000000001,39.058440000000004,1
890500571,951,-77.44657,39.054190000000006,1
890512404,253,-76.93597,37.42326,1
890516412,58,-77.10468,37.531909999999996,1
890517267,1076,-77.49888,39.00991,1
890518810,3089,-77.52784,38.981559999999995,1
890523107,179,-77.4211,38.913129999999995,1
890523552,192,-77.09179,38.88837,1
890523555,396,-77.08236,38.89162,1
890532882,210,-78.36839,38.2357,1
890533865,1000,-77.04399000000001,38.80468,1
890534465,990,-77.04958,38.814029999999995,2
891829334,387,-76.25827,36.95787,1
891887995,151,-76.26259,36.88691,2
891928012,258,-76.21625999999999,36.89745,1
891946855,452,-76.22049,36.890570000000004,1
891953863,536,-76.26045,36.885690000000004,2
891989813,618,-76.3019,36.87599,1
892013292,644,-76.21281,36.915209999999995,2
892070715,66,-76.20861,36.874590000000005,2
892072924,562,-76.22986999999999,36.86833,2
892118112,188,-76.28130999999999,36.874140000000004,1
892120951,876,-76.28757,36.85812,1
892123797,1534,-76.29286,36.85412,1
892124177,331,-76.29526,36.8705,1
892149661,57,-76.21014,36.85279,1
892582977,74,-77.3612,37.752990000000004,1
892623699,158,-78.45428000000001,37.42921,1
892688487,343,-76.46287,36.85492,1
892783266,743,-78.46335,38.06395,1
893859955,70,-78.0044,38.67921,1
893872529,123,-78.02358000000001,38.65325,1
894572984,70,-78.08273,38.602709999999995,1
894656707,23,-78.48454,38.58234,1
894938048,699,-76.26619000000001,36.9172,2
894944085,537,-76.2328,36.90959,1
894944086,389,-76.23676999999999,36.91282,1
895057007,225,-76.24296,36.91473,2
895070539,106,-76.28504000000001,36.84751,1
895101549,113,-78.27176999999999,38.31296,1
895143759,273,-78.1823,38.30153,1
895146430,234,-76.28553000000001,36.83328,2
895153245,205,-76.25026,36.859629999999996,1
895155042,121,-76.23676,36.85515,1
895157284,259,-76.25161,36.87673,1
895157858,318,-78.18070999999999,38.36824,1
895205754,151,-76.24488000000001,36.862759999999994,1
895206268,77,-78.34461999999999,38.352470000000004,1
895229393,185,-78.28679,38.453829999999996,1
895276634,256,-76.28291999999999,36.84652,1
895365302,112,-78.47242,38.671240000000004,1
895631428,114,-78.20741,38.54033,1
895860901,152,-78.29915,38.45718,1
895903748,11,-77.7916,37.393029999999996,2
895933828,263,-78.5727,38.55203,1
896023969,216,-78.62209,38.49508,2
896033797,53,-78.596,38.5785,1
896235974,310,-77.43881,38.3281,2
896573825,106,-80.72661,36.74645,1
896799632,81,-78.38115,38.67058,1
896845950,151,-78.42331,38.31947,1
896987924,136,-77.49148000000001,38.22305,1
896992520,652,-77.5076,38.2204,1
897943130,19,-82.15881999999999,36.62522,1
898790290,69,-77.45170999999999,37.73187,1
898807350,1919,-77.27126,38.8775,1
898827599,55,-77.40021,37.63643,1
905241875,227,-77.76778,39.13282,1
905345258,46,-78.79469,38.04461,1
910290256,138,-79.71561,37.25459,1
910615790,82,-77.70933000000001,36.97783,1
910948196,56,-79.62461,37.86375,1
911771735,134,-82.9756,36.65853,1
914272817,647,-79.98437,37.25692,1
914906760,76,-79.02804,36.68029,1
914907553,145,-81.64671,36.73356,1
914908155,43,-80.62531,36.69468,1
914910178,156,-82.01584,36.70841,2
914912962,156,-76.8159,36.70644,1
914913296,184,-75.97997,36.70412,3
914913704,137,-80.88221,36.64772,1
914913779,243,-76.62758000000001,36.70469,2
914914219,13,-78.28889000000001,36.66317,1
914914252,67,-79.3075,36.67029,1
914916295,238,-75.98527,36.67171,1
914917485,114,-82.95525,36.83898,1
914918614,177,-81.2842,36.84227,1
914918789,121,-80.96981,36.8426,1
914920299,192,-79.3627,36.81876,1
914923058,76,-77.68607,36.8271,1
914956148,48,-81.78093,36.77618,1
914958810,191,-81.18262,36.93008,1
914958905,148,-81.27301999999999,36.90253,2
914959946,99,-80.53963,36.91551,1
914960336,158,-81.23769,36.91688,1
914961533,189,-81.81716999999999,36.88876,1
914961596,192,-76.6146,36.92844,1
914962128,157,-80.79786999999999,36.924409999999995,2
914963901,123,-76.54226,36.87255,1
914969319,311,-79.2975,36.61381,1
914973672,32,-79.36229,36.94862,1
914974474,93,-79.8768,36.974959999999996,1
914984229,157,-80.01113000000001,37.04152,1
914987100,156,-80.77042,37.0775,1
914992426,149,-79.8718,37.0576,1
914992958,251,-79.9491,37.09065,1
914995465,562,-76.41239,37.090379999999996,1
914996018,205,-78.82359,37.02043,1
914996200,208,-79.89375,37.00999,1
915001222,102,-77.74381,37.07074,1
915002184,228,-79.7748,36.96693,1
915003281,319,-79.28154,37.11468,1
915007023,239,-79.93536999999999,36.97968,1
915009614,93,-78.09636,37.10773,1
915009616,36,-78.10378,37.10817,1
915011544,1169,-76.3256,37.06913,1
915011840,289,-81.68449,37.10855,1
915013339,174,-77.58632,37.1015,1
915019503,213,-79.03788,37.214890000000004,1
915024431,324,-79.76604,37.29249,1
915027560,557,-79.16641,37.30593,1
915029602,97,-79.53605,37.30745,1
915034404,142,-77.47216999999999,37.27507,1
915037478,123,-79.12961,37.18991,1
915040349,139,-78.70452,37.18371,1
915041838,100,-79.8133,37.15875,1
915046854,172,-79.76884,37.32972,1
915047191,182,-79.50007,37.38223,1
915052676,77,-79.41959,37.52071,1
915054799,157,-76.94979000000001,37.36971,1
915059334,76,-79.62005,37.38538,1
915060035,144,-78.01167,37.37666,1
915062166,51,-78.05668,37.37578,2
915062437,284,-78.03546999999999,37.77732,1
915062643,63,-79.66537,37.61603,1
915065528,117,-77.29697,37.60805,1
915065565,107,-79.86728000000001,37.58793,1
915067372,150,-76.62162,37.66243,1
915068292,17,-75.71701999999999,37.57334,1
915070847,39,-78.98172,37.77404,1
915071664,220,-78.21524000000001,37.77502,1
915073034,539,-77.22585,37.576159999999994,1
916111465,195,-78.08345,38.00117,1
916112357,215,-78.12473,37.89456,1
916121401,157,-77.28967,37.98642,1
916123008,87,-78.83516999999999,37.96938,1
916128910,171,-76.70721999999999,38.08481,1
916132058,435,-77.67488,38.17024,1
916141143,236,-78.19491,37.94457,1
916144996,120,-78.90046,38.41356,1
916150592,251,-78.84854,38.37724,1
916151338,258,-78.756,38.36497,1
916205679,193,-77.73949,38.40382,1
916205807,234,-78.96197,37.95988,2
916210630,293,-77.43011,38.24836,1
916212394,622,-76.9944,38.236,1
916212831,227,-78.65594,38.67705,1
916213343,257,-77.78538,38.925090000000004,1
916213675,100,-78.23504,38.61565,1
916213934,43,-78.4327,38.656890000000004,1
916214039,88,-77.85642,38.87076,1
916214555,56,-78.05049,38.54907,1
916214698,201,-78.23855,38.91401,1
916215581,289,-78.24498,38.95689,1
916215904,333,-77.72944,38.64609,1
916216057,7,-78.22596999999999,38.5491,1
916216458,139,-78.48963,38.57889,1
916217349,38,-78.43533000000001,38.69951,1
